Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-11-03,-0.188961,51.902226,,1.62,2017-11-03,45,45,45,Potentially contaminated,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,,,,Not permissioned,,Bedwell Crescent Neighbourhood Centre,,721
yes,,2017-11-03,-0.170509,51.897355,,0.66,2017-11-03,20,20,20,Erection of 6no two bedroom and 9no one bedroom flats with associated parking.,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,2018-02-22,full planning permission,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=OUU4GEPHJHK00&activeTab=summary,permissioned,,Burwell Road Neighbourhood Centre,,707
yes,,2017-11-03,-0.170618,51.922939,,2.22,2017-11-03,200,200,200,"Outline planning application for the demolition of existing buildings and provision of up to 200 new homes, up to 900 sqm of Use classes A1/A2/A3/D1, provision of residential amenity space and associated access and car parking",Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,not owned by a public authority,2016-08-11,outline planning permission,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=OGUICWPHHZU00&activeTab=summaryhttps://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=OMXBQ6PHIMH00&activeTab=summaryhttps://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=OR2MM1PHJ1O00&activeTab=summary,permissioned,,"DuPont (UK) Ltd, Wedgwood Way, SG1 4QN",,
yes,,2017-11-03,-0.187304,51.911615,,3.8,2017-11-03,67,67,67,"Construction of 85 residential dwellings, associated accesses, landscaping and other related matters",Hertfordshire County Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,2019-12-13,full planning permission,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=PW6KHMPHG1G00&activeTab=summary,permissioned,,Former Lonsdale School,,BFR3
yes,,2017-11-03,-0.165296,51.909008,,0.28,2017-11-03,16,16,16,Recreation/Open space,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,,,,Not permissioned,,"Former Redemption Academy, Eliot Road",,213
,,2017-11-03,-0.170376,51.902424,,0.29,2017-11-03,6,6,6,Recreation/Open space Adjacent to wildlife site,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,,,,Not permissioned,,"Fry Road day nursery, Fry Road",,214
,,2017-11-03,-0.174298,51.898556,,0.29,2017-11-03,36,36,36,Potential contamination,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,not owned by a public authority,,,,Not permissioned,,"Ken Brown car showroom, Shephall Way",,107
yes,,2017-11-03,-0.166644,51.874824,,0.63,2017-11-03,65,65,65,"Demolition of the existing Bragbury End community centre, Asquith Court and various residential dwellings and the construction of a mixed use development with 169 no. dwellings (including independent living) and 4 no. retail units across various blocks. Agricultural Land Grade 3",Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,2019-10-28,full planning permission,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=PBNOGUPHL8G00&activeTab=summary,permissioned,,Kenilworth Close Neighbourhood Centre,,701
yes,,2017-11-03,-0.214195,51.918375,,2.67,2017-11-03,95,95,95,Outline planning application for residential development of up to 95 dwellings.,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,,,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=MDIWTAPH08E00&activeTab=summary,pending decision,,Longfield Fire and Rescue,,217
,,2017-11-03,-0.178709,51.881836,,0.54,2017-11-03,60,60,60,Conservation Area,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,,,,Not permissioned,,Marymead Neighbourhood Centre,,710
yes,,2017-11-03,-0.203844,51.900458,,1.38,2017-11-03,526,526,526,"Application for outline permission for residential development of up to 526 residential apartments and commercial units Class A1 (retail) A2 (professional and financial) A3 (restaurant) and A4 (drinking establishments) and A5 (hot food take away) with associated access, parking and landscaping following demolition of existing buildings.. Potentially contaminated",Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,not owned by a public authority,2017-10-20,outline planning permission,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=NCVGO9PH07E00&activeTab=summary,permissioned,,Matalan,,141
yes,,2017-11-03,-0.207421,51.913587,,0.78,2017-11-03,12,12,12,"Erection of 2no three storey blocks to provide 12no one bedroom flats, parking and landscaping",Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,not owned by a public authority,2016-08-31,full planning permission,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=J0ULITPH00000&activeTab=summary,permissioned,,"Pond Close, 11 Walkern Road",,BFR5
yes,,2017-11-03,-0.214089,51.926547,,2.55,2017-11-03,149,149,149,Potentially contaminated,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,not owned by a public authority,,,,Not permissioned,,"Rugby Club, North Road",,611
,,2017-11-03,-0.1709,51.912081,,0.28,2017-11-03,18,18,18,Potentially contaminated,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,,,,Not permissioned,,"Scout Hut, Drakes Drive",,212
yes,,2017-11-03,-0.221995,51.913071,,0.93,2017-11-03,22,22,22,"Demolition of 4 no. residential units and refurbishment and external alterations of neighbourhood centre, change of use of existing A1 (shop), B1/B8 (Former Council Estate Office, Business and Storage), D1 (Community Centre) and ancillary Community Cafe to create 3 no. units comprising 2no. Class A1 (shop) and 1no. Class B1 (business) at ground floor level, construction of one additional floor to create 12 no. one bedroom apartments and 10 no. two bedroom flats.",Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,2018-05-30,,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=O8FY64PHHBM00&activeTab=summary,permissioned,,Symonds Green NC,,
,,2017-11-03,-0.170025,51.909262,,1.39,2017-11-03,35,35,35,Potentially contaminated,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,,,,Not permissioned,,The Glebe Neighbourhood Centre,,709
,,2017-11-03,-0.169477,51.892366,,1.23,2017-11-03,50,50,50,Potentially contaminated,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,,,,Not permissioned,,The Hyde Neighbourhood Centre,,703
,,2017-11-03,-0.179423,51.919182,,1.81,2017-11-03,275,275,275,Potentially contaminated,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,,,,Not permissioned,,The Oval Neighbourhood Centre,,704
,,2017-11-03,-0.179245,51.890881,,0.7,2017-11-03,34,34,34,Area of Archeology,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,owned by a public authority,,,,Not permissioned,,"The Shephall Centre, Shephall Green",,201
,,2017-11-03,,,,51.69,2017-11-03,2000,2000,2000,,Stevenage Borough Council,http://opendatacommunities.org/id/district-council/stevenage,mixed ownership,,,,,,Town Centre,,BFR7
