Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-11-29,,,,0.05,2017-11-29,,14,18,"Redevelopment of 18 residential units (7x3 bed, 8x2bed and 3x1bed) over 6 floors.",London Borough of Newham,http://opendatacommunities.org/id/london-borough-council/newham,not owned by a public authority,,full planning permission,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NZQZI6JYHL700&activeTab=summary&previousCaseNumber=15%2F03632%2FFUL&keyVal=002MY1JYLI000,pending decision,"117 - 125 Freemasons Road, Canning Town, London, E16 3PH",UPRN:10008994570,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,,,
yes,,2017-11-29,,,,0.07,2017-11-29,,9,10,"Erection of 9 x self contained residential units comprising of 3 x 3 bed, 5 x 2 bed, 1 x 1 bed units including cycle and refuse storage on the ground floor.",London Borough of Newham,http://opendatacommunities.org/id/london-borough-council/newham,not owned by a public authority,2016-05-23,full planning permission,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O35IPUJYJFT00&activeTab=summary&previousCaseNumber=16%2F00584%2FFUL&keyVal=000H4IJYLI000,permissioned,"Duke Of Cumberland, 101 Cumberland Road, Plaistow,London, E13 8LS",UPRN:46019802,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,,,
yes,,2017-11-29,,,,0.03,2017-11-29,,4,5,"Demolition of existing single storey offices and Construction of block A 1 x 2 bed flat, 1 x 3 bed flat and Block B 2 x 1 bed flats separated by a communal garden and associated bin and cycle stores",London Borough of Newham,http://opendatacommunities.org/id/london-borough-council/newham,not owned by a public authority,2016-02-19,full planning permission,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=LYGDUPJY01M00&activeTab=summary&previousCaseNumber=12%2F00154%2FFUL&keyVal=0028YBJYLI000,permissioned,"2 Rixsen Road, Manor Park, London, E12 6RN",UPRN:46251374,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,,,
yes,,2017-11-29,,,,0.05,2017-11-29,,7,8,"Demolition of the existing building and erection of a new three storey building comprising 8 self-contained flats (3 x 3 bed, 1 x 2 bed and 4 x 1 bed) with two on-site parking spaces and secure storage for 12 cycles.",London Borough of Newham,http://opendatacommunities.org/id/london-borough-council/newham,not owned by a public authority,2014-01-20,full planning permission,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=MWGHDTJYJX000&activeTab=summary&previousCaseNumber=13%2F02116%2FFUL&keyVal=0032T5JYLI000,permissioned,"617 Barking Road, Plaistow, London, E13 9EZ",UPRN:10009013135,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,,,
yes,,2017-11-29,,,,0.07,2017-11-29,,,,Erection of new residential development comprising 9 dwelling houses and associated landscaping.,London Borough of Newham,http://opendatacommunities.org/id/london-borough-council/newham,not owned by a public authority,2014-09-18,full planning permission,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=N94KAEJYJX000&activeTab=summary&previousCaseNumber=14%2F01638%2FFUL&keyVal=MVWB6DJY13G00,permissioned,"Former Bus Garage Site, Corner Of Perth Road, Greengate Street, Plaistow, London",UPRN:10090324474,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,,,
yes,,2017-11-29,,,,0.04,2017-11-29,,8,9,"Erection of residential building comprising of 4 x 3 bedroom and 4 x 1 bedroom flats including cycle parking on the ground floor, refuse storage and car parking in the basement",London Borough of Newham,http://opendatacommunities.org/id/london-borough-council/newham,not owned by a public authority,2015-01-07,full planning permission,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NEBAZRJYJX000&activeTab=summary&previousCaseNumber=14%2F02560%2FFUL&keyVal=002CJJJYLI000,permissioned,"Land Adjacent 1, Abbey Street, Plaistow, London, E13 8DT",UPRN:10008983021,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,,,
yes,,2017-11-29,,,,0.03,2017-11-29,,5,6,Prior approval for the change of use from Use Class B1(Offices) to create 22 x residential units Use Class C3.,London Borough of Newham,http://opendatacommunities.org/id/london-borough-council/newham,not owned by a public authority,2016-04-07,full planning permission,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O2SOM8JY13E00&activeTab=summary&previousCaseNumber=16%2F00482%2FPRECUJ&keyVal=002B7JJYLI000,permissioned,"90 Greengate Street, Plaistow, London, E13 0AS",UPRN:46255056,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,,,
yes,,2017-11-29,,,,0.04,2017-11-29,,5,7,"Demolition of existing buildings and erection of part two storey and part three storey buildings and basement to create 5No. residential units comprising of 2 x 3 Bedroom Houses, 2 x 1 Bedroom and 1 x 2 Bedroom Flats with associated basement car parking,",London Borough of Newham,http://opendatacommunities.org/id/london-borough-council/newham,not owned by a public authority,2015-09-21,full planning permission,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NNOFSCJY09K00&activeTab=summary&previousCaseNumber=15%2F01168%2FFUL&keyVal=IPA5CQJY79000,permissioned,"72 Ranelagh Road, East Ham, London, E6 2SH",UPRN:10034508497,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,,,
yes,,2017-11-29,,,,0.12,2017-11-29,,,,"Proposed demolition of existing Public House and erection of part-three, part-four and part-five storey building, comprising of a A3/A4 Commercial unit, car parking facilities and 23 no. self-contained dwellings above. This is an application for a major",London Borough of Newham,http://opendatacommunities.org/id/london-borough-council/newham,not owned by a public authority,2017-02-10,full planning permission,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NO73DGJYJX000&activeTab=summary&previousCaseNumber=15%2F01256%2FFUL&keyVal=000WDUJYLI000,permissioned,"The White Horse, 125 High Street South, East Ham, London, E6 6EJ",UPRN:46037487,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,,,
yes,,2017-11-29,,,,0.07,2017-11-29,,8,9,"Demolition of existing Vehicle repair centre/MOT centre, flat above and outbuildings and erection of a three-storey building to provide 8 new residential dwellings (2 x 1bed , 3 x 2bed and 3x3bed) together with associated landscaping and access.",London Borough of Newham,http://opendatacommunities.org/id/london-borough-council/newham,not owned by a public authority,2016-03-24,full planning permission,https://pa.newham.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NW74PDJYN2E00&activeTab=summary&previousCaseNumber=15%2F02845%2FFUL&keyVal=002B81JYLI000,permissioned,"423 Barking Road, Plaistow, London, E13 8AL",UPRN:46255072,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,,,
