Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-01,-2.199187,51.858536,,0.7,2019-12-01,,20,31,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,,,,not permissioned,,"Land at Barnwood Manor, Barnwood Road, Barnwood",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR001
yes,,2017-12-01,-2.199741,51.857133,,0.85,2019-12-01,,15,20,,,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,2001-10-08,full planning permission,http://glcstrplnng12.co.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,,"Jordans Brook House, North Upton Lane, Barnwood",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR002
yes,,2017-12-01,-2.223049,51.862458,yes,5.5,2019-12-01,,200,250,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,2018-12-19,outline planning permission,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DFGHMLI000,permissioned,,"Allstone site, off Myers Road, Elmbridge",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR004
yes,,2017-12-01,-2.22751,51.863061,yes,0.36,2019-12-01,,5,10,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,,,,not permissioned,,"Cheltenham Surfacing, off Myers Road, Elmbridge",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR005
yes,,2017-12-01,-2.231492,51.863647,yes,4.5,2019-12-01,,150,200,,,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,,,,not permissioned,,"Great Western Road Sidings, Great Western Road, Kingsholm and Wotton",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR007
yes,,2017-12-01,-2.23804,51.866061,,0.3,2019-12-01,,15,20,,,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,,,,not permissioned,,"Wessex House, Great Western Road, Kingsholm and Wotton",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR008
yes,,2017-12-01,-2.252703,51.872918,yes,2.5,2019-12-01,,200,300,,,http://opendatacommunities.org/id/district-council/gloucester,mixed ownership,,,,not permissioned,,"Land at St Oswalds, off Gavel Way, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR015
yes,,2017-12-01,-2.240754,51.865642,,2.84,2019-12-01,,100,136,,,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,2017-09-06,full planning permission,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NTC4J0HM04701,permissioned,,"Part of Kings Quarter, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR019
yes,,2017-12-01,-2.251425,51.865188,,1.45,2019-12-01,,150,204,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,2018-12-06,full planning permission,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NWGYWEHM04F00,permissioned,,"Gloucester Prison, the Quay, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR021
yes,,2017-12-01,-2.251505,51.866402,,2.9,2019-12-01,,40,50,,,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,2017-04-21,full planning permission,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010PDHMLI000,permissioned,,"Quayside part of Blackfriars LDO, Quay Street, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR022
yes,,2017-12-01,-2.265914,51.856238,yes,4.42,2019-12-01,,70,85,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,2017-06-28,outline planning permission,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IP9Z2CHM74001,permissioned,,"Former MOD Oil Storage Depot, off Honeythorn Close, Hempsted, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR023
yes,,2017-12-01,-2.242052,51.866736,,0.06,2019-12-01,,15,20,,,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,,full planning permission,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010MXHMLI000,pending decision,,"104 Northgate Street, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR024
yes,,2017-12-01,-2.250811,51.867006,,0.17,2019-12-01,,30,45,site is permitted for 115 student units,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,2019-01-10,full planning permission,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010PYHMLI000,permissioned,,"12-16 Quay Street, former Lansons, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR025
yes,,2017-12-01,-2.240241,51.862029,,0.13,2019-12-01,,10,15,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,,,,not permissioned,,"114 - 118 Eastgate Street, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR026
yes,,2017-12-01,-2.247848,51.864297,,0.08,2019-12-01,,15,24,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,2017-07-10,other,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001HXOHMLI000,permissioned,,"Friary House, Southgate Street, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR029
yes,,2017-12-01,-2.248904,51.861031,,0.14,2019-12-01,,10,15,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,2016-01-08,full planning permission,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00105CHMLI000,permissioned,,"The Lodge, 19 Brunswick Square, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR031
yes,,2017-12-01,-2.247318,51.865629,,0.28,2019-12-01,,15,25,,,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,,,,not permissioned,,"The former Fleece Hotel and Longsmith Street Carpark, Greater Blackfriars, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR033
yes,,2019-12-01,-2.23512,51.868585,,0.35,2019-12-01,,20,30,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,,,,not permissioned,,"67-69 London Road, Kingsholm and Wotton",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR034
yes,,2019-12-01,-2.254327,51.86217,,0.7,2019-12-01,,15,20,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,,,,not permissioned,,"Part of West Quay, Westgate",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR035
yes,,2019-12-01,-2.23058,51.86132,,0.18,2019-12-01,,15,20,,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,,,,not permissioned,,"Former Colwell Youth and Community Centre, Barton & Tredworth",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR036
yes,,2019-12-01,-2.273038,51.81871,,6.02,2019-12-01,,130,145,145 is submitted as a suggested figure through SALA,,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,2001-02-05,outline planning permission,,permissioned,,"Land north of Rudloe Drive, Kingsway",https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,GLOSBR037
