Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-10-12,-2.669526,53.675024,,2.3,2019-11-21,,96,96,"Outline planning application for the redevelopment of land at Group 1 for mixed use development (parcels without reserved matters). Planning Ref: 08/00910/OUTMAJ. There are 2 remaining parcels (H1d and H1b(i)) without reserved matters planning permission. It was estimated in the housing land monitoring that their will be 96 dwellings (H1d = 12 dwellings, H1b(i) = 84 dwellings) on these parcels based on 35 dwellings per hectare. A planning application was under consideratino on 1st April 2019 for 128 dwellings on both of these parcels. For the Brownfield Register, as the planning application has not yet been approved the estimated number of dwellings used in the housing land monitoring has been used. Planning REf: 14/00927/OUTMAJ and 19/00137/REMMAJ)",,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2009-12-22,outline planning permission,,permissioned,,"Group 1, Euxton Lane, Buckshaw",,2528
yes,,2017-10-12,-2.632376,53.649618,,4.44,2019-11-21,,149,149,Erection of 149 dwellings. Planning Ref: 07/01426/FULMAJ (2009-06-12); 1/00875/FULMAJ (2012-01-19). Information taken from the 'Five Year Housing Supply Statement for Chorley suggests that Land remediation and contamination works started in 2015 however construction of the dwellings has not yet started. It is estimated that the 120 dwellings will be completed in the 5-year period.,,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2012-01-19,full planning permission,,permissioned,,"Talbot Mill, Froom Street, Chorley",,2525
,,2017-10-12,-2.752891,53.66563,,0.9,2019-11-21,,7,7,Demolition of hotel and restaurant and erection of 7 dwellings. Planning Ref: 14/00761/OUTMAJ (2015-12-17); 16/00452/OUTMAJ (2017-02-10). Outline planning permission granted 2017-02-10 for erection of 4 detatched dwellings. Outline planning permission granted 10/02/17 for 4 dwellings.,,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2015-12-17,outline planning permission,,permissioned,,"The Mill Hotel, Moor Road, Croston",,3124
,,2017-10-12,-2.710161,53.690631,,0.29,2019-11-21,,5,5,Demolition of existing farmhouse and outbuildings and erection of 6 dwellings associated garages and access improvements. Planning Ref: 15/00556/OUT (2015-09-02),,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2019-05-11,full planning permission,,permissioned,,"Hole House Farm, Chorley Road, Heath Charnock",,3105
,,2017-10-12,-2.677402,53.67622,,6.61,2019-11-21,,83,83,Outline application for means of access for up to 85 new dwellings. Application pending for a reserved matters application 16/00808/REMMAJ for the erection of 83 no. dwellings. Planning Ref: 12/01134/OUTMAJ (2013-08-30). A reserved matters planning application is currently under consideration . However there is uncertainty about the deliverability of this site due to issues relating to filling works required and associated permission required from Lancashire County Council for waste operations. It has therefore not been included in the five year supply.,,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2013-08-30,outline planning permission,,permissioned,,"JF Electrical, Little Quarry, Hill Top Lane, Whittle-le-Woods",,2952
,,2017-10-12,-2.603602,53.622037,,2.08,2019-11-21,,37,37,"Refurbishment and restoration of chimney and associated building to form office, demolition of remaining buildings and erection of 37 dwellings. Planning Ref: 12/00084/FULMAJ (2013-08-29). Development of the site had not started in April 2019.",,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2013-08-29,full planning permission,,permissioned,,"Chimney and Building, Withnell Fold Mill, Withnell Fold, Withnell",,2955
,,2017-10-12,-2.767459,53.625251,,14.96,2019-11-21,,195,195,"Outline application was REFUSED on 28/3/18 for the mixed use redevelopment of the former CamelotTheme Park, comprising of up to 195 dwellings, 1,000sqm of office space Use Class B1, and 2,000sqm workshop starter units, together with associated infrastructure, open space and landscaping, with all matters reserved except for access. Planning application 17/00710/OUTMAJ refused on 28/3/18. Reasons for refusal were: 1) impact on openess of Green Belt compared with existing development 2) Site lies in area not identified for growth in CS Policy 1 and would not meet requirements for development in other areas 3) Council has a 5-year housing land supply therefore no exceptional circumstances.",,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,,,,not permissioned,,"Camelot Theme Park, Hall Road, Charnock Richard",,Camelot
,,2017-10-12,-2.660412,53.674913,,0.5,2019-11-21,,22,22,,,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,,,,not permissioned,,"Regent Street, Coppull",,HS1.34
,,2017-10-12,-2.558043,53.71899,,0.18,2019-11-21,,28,28,"Outline application for the erection of a 4 storey apartment building providing 28 No. one and two bedroom apartments with associated car parking, all matters reserved save for access, layout and scale. Planning Ref: 09/00033/OUTMAJ (2009-04-20); 13/00076/OUTMAJ (2013-04-26); 16/00236/OUTMAJ (2016-05-26). The site has outline planning permission for 28 dwellings. It also has temporary planning permission for use a hospital car park until July 2019 therefore redevelopment of the site is unlikely until after this date. The outline planning permission has been renewed several times as well as the temporary planning permission for use as a car park.",,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2016-05-26,outline planning permission,,permissioned,,"Hospital Car Park, Preston Road, Chorley",,2502
,,2017-10-12,-2.774279,53.662482,,0.03,2019-11-21,,5,5,Change of use from GP Surgery to 5no. Flats. Planning Ref: 17/00635/FUL (2017-08-16).,,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-08-16,full planning permission,,permissioned,,41 Cunliffe Street,,3321
,,2017-10-12,-2.659395,53.675718,,0.16,2019-11-21,,9,9,Erection of 9 dwelling houses. Planning Ref: 15/01092/OUT (2016-10-03).,,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2016-10-03,outline planning permission,,permissioned,,"Land north of Railway Public House, Wigan Road, Euxton, PR7 6LA",,3227
,,2017-10-12,-2.684528,53.657232,,0.15,2019-11-21,,7,7,Outline application for the erection of up to 7 dwellings. Planning Ref: 16/00258/OUT (2017-03-08).,,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-03-08,outline planning permission,,permissioned,,"Brinscall Plumbing and Building Supplies, 17 Hartington Road, Brinscall, Chorley, PR6 8RF",,3217
,,2017-10-12,-2.721373,53.642157,,0.87,2019-11-21,,15,15,Demolition of existing industrial units and erection of 15 dwellings. Planning permission 12/01211/OUTMAJ expired in August 2017.,,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,,,,not permissioned,,"Finnington Industrial Estate, Finnington Lane, Feniscowles",,2559
,,2018-12-17,-2.638912,53.642395,,0.03,2019-11-21,,8,8,"Reserved matters application for the erection of two buildings comprising 8no. 1 bedroom self contained apartments, caretakers office and common room (pursuant to outline planning permission ref. 16/00953/OUT). Planning Ref: 16/00953/OUT (2017-02-09); 17/01160/REM (2018-03-07).",,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2018-03-07,reserved matters approval,,permissioned,,"The Moor Inn, 26 Moor Road",,3213
,,2019-01-30,-2.616674,53.610036,,0.2,2019-11-21,,7,7,"Demolition of existing buildings, erection of 6 dwellings and change of use of existing office to bungalow. Planning Ref: 16/00075/FUL (2016-04-13).",,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2016-04-13,full planning permission,,permissioned,,"Land 20m West of 6 Ellerbeck View, Castle House Lane",,3162
,,2019-01-31,-2.61321,53.662048,,0.2,2019-11-21,,5,5,,,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,,,,not permissioned,,"Former Shell Garage, Preston Road",,Former Shell Garage
,,2019-09-11,-2.694948,53.634649,,1.1,2019-11-21,,6,6,"Outline application for the erection of 6 detached dwellings following demolition of existing dwelling and stables including details of access, layout and scale. Planning Ref: 18/00416/out (2019-05-20)",,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2019-05-20,outline planning permission,,permissioned,,"Pemberton House Farm, Park Hall Road",,3461
,,2019-09-11,-0.2625,53.639853,,0.27,2019-11-21,,8,8,Erection of 8no. dwellings including alterations to access and demolition of existing public house. Planning Ref: 18/00855/FULMAJ (2019-06-11).,,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2019-06-11,full planning permission,,permissioned,,"Hop Pocket Car Park, Carr Lane",,3468
