Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-31,1.28654,52.666335,,2.02,2019-12-13,30,30,40,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/29,not permissioned,"Two sites at Hurricane Way, Airport Industrial Estate, Norwich",N/CAG/001,,,,
,,2017-12-31,1.312351,52.64949,,0.86,2019-12-13,40,40,40,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2019-06-06,full planning permission,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/18,permissioned,"Start Rite Factory Site, 28 Mousehold Lane, Norwich NR7 8HE",N/CAG/002,,,,
,,2017-12-31,1.281767,52.651403,,2.27,2019-12-13,100,100,100,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/21,not permissioned,"297 Aylsham Road/Land at Arminghall Close, Norwich",N/CAG/006,,,,
yes,,2017-12-31,1.320005,52.634976,,0.21,2019-12-13,9,9,9,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"Land At Corner Of Knox Road and Plumstead Road, Norwich NR1 4LQ",N/CRO/001,,,,
,,2017-12-31,1.325971,52.642093,,2.44,2019-12-13,,,,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://planning.norwich.gov.uk/online-applications/,not permissioned,"Former Church, Heartsease Lane, Norwich",N/CRO/004,,,,
,,2017-12-31,1.30478,52.636553,,0.11,2019-12-18,15,15,15,,,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2009-04-22,full planning permission,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/16,permissioned,"126-128 Barrack Street, Norwich",N/CRO/005,,,,
yes,,2017-12-31,1.247844,52.610735,,5.47,2019-12-13,120,62,122,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2016-05-14,full planning permission,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/24,permissioned,"Bartram Mowers Ltd, Land West of Blubell Road, Norwich",N/EAT/001,,,,
,,2017-12-31,1.278158,52.603576,,0.78,2019-12-13,30,30,30,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/2,not permissioned,"Norfolk Learning Difficulties Centre, Ipswich Road, Norwich",N/EAT/002,,,,
yes,,2017-12-31,1.309606,52.650143,,0.19,2019-12-13,17,17,17,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2015-10-07,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"Land North Side Of Windmill Road, Norwich",N/GAG/003,,,,
,,2017-12-31,1.299689,52.619598,,0.89,2019-12-13,45,45,45,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/7,not permissioned,"John Youngs Limited, 24 City Road, Norwich NR1 3AN",N/LAK/001,,,,
,,2017-12-31,1.291798,52.610932,,0.44,2019-12-13,20,20,20,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/4,not permissioned,"Hewett Yard, Hall Road, Norwich",N/LAK/003,,,,
yes,,2017-12-31,1.284532,52.610577,,0.48,2019-12-13,10,10,10,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2011-05-20,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"Parish Hall And Vicarage Garden Site, Little John Road, Norwich",N/LAK/004,,,,
,,2017-12-31,1.317769,52.617546,,16.24,2019-12-18,580,580,580,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2013-07-11,outline planning permission,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/9,permissioned,"Deal Ground, Bracondale, Norwich",N/LAK/005,,,,
yes,,2017-12-31,1.301104,52.622104,,0.1,2019-12-18,5,5,5,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2017-02-09,outline planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"Land at Lily Terrace, Norwich",N/LAK/006,,,,
,,2017-12-31,1.293651,52.623418,,0.09,2019-12-13,7,7,7,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2016-08-24,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"Ivory House, All Saints Green, Norwich NR1 3NB",N/MAN/002,,,,
,,2017-12-31,1.294489,52.636327,,4.35,2019-12-13,200,200,200,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://planning.norwich.gov.uk/online-applications/,not permissioned,"Anglia Square, Norwich",N/MAN/003,,,,
,,2017-12-31,1.286202,52.632079,,0.42,2019-12-13,120,120,120,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,2018-11-26,full planning permission,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/23,permissioned,"Barn Road Car Park, Norwich",N/MAN/004,,,,
,,2017-12-31,1.295139,52.637694,,0.27,2017-12-31,14,14,14,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2011-03-23,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"5, 6a and 6B Beckham Place, Edward Street, Norwich NR3 3DZ",N/MAN/005,,,,
,,2017-12-31,1.298279,52.624036,,0.19,2017-12-31,20,20,20,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations,not permissioned,"60-70 Ber Street, Norwich NR1 3EW",N/MAN/006,,,,
,,2017-12-31,1.296956,52.625502,,0.1,2019-12-13,10,10,10,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/3,not permissioned,"10-14 Ber Street, Norwich NR1 3EJ",N/MAN/007,,,,
yes,,2017-12-31,1.298088,52.623267,,0.07,2019-12-13,8,8,8,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2016-11-10,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"113-119 Ber Street, Norwich NR1 3EY",N/MAN/008,,,,
,,2017-12-31,1.298843,52.622293,,0.18,2019-12-18,20,20,20,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/2,not permissioned,"147-153 Ber Street, Norwich NR1 3EY",N/MAN/009,,,,
yes,,2017-12-31,1.303725,52.621383,,0.32,2017-12-31,12,12,12,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/11,not permissioned,"Land at Argyle Street, Norwich",N/MAN/010,,,,
