Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-31,1.179366,52.474473,,0.82,2017-12-31,15,15,15,Allocated site (ASL1) Outline planning permission (2006/0171) for 15 dwellings.,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2007-03-27,outline planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"Cooper's scrapyard, Church Road, Aslacton",,S/ASL/001
yes,,2017-12-31,1.118755,52.480431,,0.23,2017-12-31,6,6,6,"Outline planning permission (2010/1776) and reserved matters (2013/0277 and 2013/1897) for 4 dwellings and conversion for 2 units. Under construction, almost complete",South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2014-01-27,full planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"Cook's Garage, Carleton Rode",,S/CAR/001
yes,,2017-12-31,1.17864,52.664083,,,2017-12-31,26,26,26,"Outline planning permissions (2007/1443, 2008/1569), reserved matters and full planning permission (2015/0570) for 304 dwellings of which approx 87 units are on pdl",South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2015-08-25,full planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,Costessey: North of the River Tud/Queen's Hills,,S/COS/001
,,2017-12-31,1.24527,52.604897,,0.65,2017-12-31,35,35,35,Prior approval (2015/2843) for change of use from offices to 35 dwellings,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2015-02-03,Other,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"The Business Centre, Intwood Road, Cringleford",,S/CRI/001
yes,,2017-12-31,1.12887,52.367835,,0.84,2017-12-31,15,15,15,Allocated site (DIS5) and Full planning permission (2017/0042) on part of site,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2017-03-17,full planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"Former Haulage Depot, Park Road, Diss",,S/DIS/001
,,2017-12-31,1.105904,52.373262,,1.51,2017-12-31,13,13,13,"Mixed use allocated site (DIS6) for retail (non-food goods) leisure, offices (class A2) and housing (25%) of site",South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,,,https://info.south-norfolk.gov.uk/online-applications/,Not permissioned,,"Former Hamlin's Factory site, Diss",,S/DIS/002
,,2017-12-31,1.10395,52.373053,,2.13,2017-12-31,17,17,17,"Mixed use allocated site (DIS7) for retail (non-food goods) leisure, offices (class A2) and housing (25%) of site",South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,,,https://info.south-norfolk.gov.uk/online-applications/,Not permissioned,,"Feather Factory site, Diss",,S/DIS/003
,,2017-12-31,1.097707,52.374134,,0.16,2017-12-31,6,6,6,Full planning permission (2016/2000) for 3 dwellings and conversion for 3 units,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2016-12-09,full planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"Rackham's Builders Yard, Diss",,S/DIS/004
,,2017-12-31,1.201155,52.49564,,1.77,2017-12-31,,,,Outline permission (2011/0016) and reserved matters approval (2014/0290) for 17 dwellings; 16 completed,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2014-05-29,reserved matters approval,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"Old Station Yard, Station Road, Forncett",,S/FOR/001
yes,,2017-12-31,1.347076,52.57579,,1.23,2017-12-31,7,7,7,Outline permission (2013/1904) for 7 dwellings and reserved matters (2016/1329) for 4 of these,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2016-12-02,full planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"Long Lane, Framingham Earl",,S/FRA/001
yes,,2017-12-31,1.505124,52.522446,,0.36,2017-12-31,10,10,10,Full permission (2011/0026) for 10 dwellings and 291 sqm B1 use,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2013-10-09,full planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"Former workshop, Yarmouth Road, Hales",,S/HAL/001
yes,,2017-12-31,1.305767,52.398478,,0.95,2017-12-31,35,35,35,Allocated site (HAR3) and outline permission (2014/0184) for 35 dwellings,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2015-01-28,outline planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"Former Howard Rotavator Works, Mendham Lane, Harleston",,S/HAR/001
yes,,2017-12-31,1.300109,52.404222,,0.13,2017-12-31,5,5,5,"Full planning permission (2010/1992, 2011/0419, 2012/1558) for conversion for 5 dwellings",South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2012-12-06,full planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"Maltings, Tudor Rose Way, Harleston",,S/HAR/002
yes,,2017-12-31,1.232235,52.491269,,2.39,2017-12-31,50,50,50,Outline planning permission (2013/0265) and reserved matters approval (2015/0385) for redevelopment for 50 dwellings and 800 sqm office (class B1a),South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2016-03-18,reserved matters approval,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"Former Cygnet House Care Home, Long Stratton",,S/LON/001
yes,,2017-12-31,1.229888,52.491009,,0.07,2017-12-31,5,5,5,Full planning permission (2016/0904) for rededelopment of house / office for 6 one bedroom flats,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2016-06-08,full planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"39 Swan Lane, Long Stratton",,S/LON/002
,,2017-12-31,1.316617,52.615791,,2.78,2017-12-31,90,90,90,"Outline permission (2011/0152) for 670 dwellings, commercial uses, restaurant and public house. Overlaps district boundary, with 580 units located in Norwich City Council area.",South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2013-07-12,outline planning permission,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"May Gurney & Keir site & Carrow Yacht Club, Trowse",,S/TRO/001
yes,,2017-12-31,1.054613,52.567802,,1.59,2017-12-31,6,6,6,Outline permission (2011/0664) and reserved matters approval (2014/0259) for redevelopment of industrial area for 6 dwellings,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2014-05-22,reserved matters approval,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"High Oaks Works, Wicklewood",,S/WIC/001
yes,,2017-12-31,1.11732,52.566284,,1.88,2017-12-31,64,64,64,Allocated site (WYM2) for mixed use - 64 dwellings and an element of commercial use,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,,,https://info.south-norfolk.gov.uk/online-applications/,,,"Former Sale Ground, Cemetery Rd, Wymondham",,S/WYM/001
yes,,2017-12-31,1.125475,52.563083,,0.82,2017-12-31,14,14,14,Outline permission (2012/1716) and reserved matters approval (2016/2286) for redevelopment of former mill for 14 dwellings,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,2013-10-02,reserved matters approval,https://info.south-norfolk.gov.uk/online-applications/,permissioned,,"BOCM Paul, Rightup Lane, Wymondham",,S/WYM/002
yes,,,1.183348,52.395168,,0.560493,2018-05-22,10,10,10,Approx 50% inside settlement boundary,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,,,https://info.south-norfolk.gov.uk/online-applications/,Not permissioned,,"Off Ipswich Road, Dickleburgh & Rushall",,S/DIC/001
yes,,,,,,,2018-05-22,,,,,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,,,https://info.south-norfolk.gov.uk/online-applications/,Not permissioned,,"Apollo Club, Mendham Lane, Hartleston, Norfolk IP20 9DN",,S/HAR/
yes,,,,,,,2018-05-22,,,,,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,,,https://info.south-norfolk.gov.uk/online-applications/,Not permissioned,,"Roundwell Works, Costessey, Norfolk",,S/COS/
yes,,,1.301655,52.398873,,0.477867,2018-05-22,10,10,10,Former garage site,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,,,https://info.south-norfolk.gov.uk/online-applications/,Not permissioned,,"Apollo Club, Mendham Lane, Hartleston",,S/HAR/003
yes,,,1.205045,52.64577,,1.2778,2018-05-22,25,25,25,Currently an employment site,South Norfolk Council,http://opendatacommunities.org/id/district-council/south-norfolk,not owned by a public authority,,,https://info.south-norfolk.gov.uk/online-applications/,Not permissioned,,"Roundwell Works, Costessey",,S/COS/002
