Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-01,1.339633,51.951603,,0.58,2017-12-01,,59,59,,,http://opendatacommunities.org/id/district-council/east-suffolk,not owned by a public authority,2018-07-06,full planning permission,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OWBNC7QX0GC00,permissioned,Land at Felixstowe Sunday Market site Sea Road,ES001,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,,,
yes,,2017-12-01,1.17152,52.081673,,3.33,2017-12-01,,75,75,DC/18/3850/OUT approved 27.06.19 for 75 dwellings,,http://opendatacommunities.org/id/district-council/east-suffolk,not owned by a public authority,2019-09-26,outline planning permission,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PF7DEPQXLC700,permissioned,Old Station Works Westerfield Road Westerfield Ipswich IP6 9AB,ES002,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,,,
yes,2019-12-09,2017-12-01,1.189463,52.105041,,0.71,2019-12-09,,20,20,Mostly in agricultural use therefore not previously developed land,,http://opendatacommunities.org/id/district-council/east-suffolk,not owned by a public authority,,,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDEK0JQXKFM00,pending decision,Street Farm The Street Witnesham Ipswich IP6 9HG,ES003,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,,,
yes,2019-03-31,2017-12-01,1.353126,51.964541,,0.12,2017-12-01,,5,5,Site completed 31/03/2019,,http://opendatacommunities.org/id/district-council/east-suffolk,not owned by a public authority,2014-12-05,outline planning permission,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQX55IQXFKG00,permissioned,Penfold Road Felixstowe Suffolk IP11 7BP,ES004,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,,,
yes,,2017-12-01,1.354514,51.962282,,0.08,2017-12-01,,5,5,1 under construction,,http://opendatacommunities.org/id/district-council/east-suffolk,not owned by a public authority,2016-03-12,full planning permission,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIXVW0QXFHV00,permissioned,38-40 Victoria Street Felixstowe Suffolk IP11 7EW,ES005,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,,,
yes,,2017-12-01,1.348713,51.967078,,0.16,2017-12-01,,8,8,EXPIRED 17/11/19. DC/19/4528/OUT pending. 10 dwellings in total on 0.35ha; 8 on 0.16ha brownfield land,,http://opendatacommunities.org/id/district-council/east-suffolk,not owned by a public authority,,,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=Q19WDWQX07400,pending decision,Land At Junction With Garrison Lane And High Road West Felixstowe Suffolk,ES006,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,,,
yes,2019-12-09,2017-12-01,1.350184,52.221205,,0.1,2019-12-09,,3,3,Below threshold for number of dwelligns and site area,,http://opendatacommunities.org/id/district-council/east-suffolk,not owned by a public authority,2017-02-08,full planning permission,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSMEQGQXGIE00,permissioned,Conrad House 38 Fore Street Framlingham Woodbridge Suffolk IP13 9DF,ES007,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,,,
yes,,2017-12-01,1.439008,52.050761,,0.97,2017-12-01,,10,10,,,http://opendatacommunities.org/id/district-council/east-suffolk,not owned by a public authority,2016-07-26,full planning permission,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2A12CQXHWY00,permissioned,Glebe House Residential Home Rectory Road Hollesley Suffolk IP12 3JS,ES008,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,,,
yes,,2017-12-01,1.220131,52.150158,,2.14,2017-12-01,,35,35,10 under construction,,http://opendatacommunities.org/id/district-council/east-suffolk,not owned by a public authority,2016-08-05,reserved matters approval,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O453WUQX06O00,permissioned,Hillview Church Road Otley Suffolk IP6 9NP,ES009,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,,,
yes,,2017-12-01,1.48821,52.216033,,0.59,2017-12-01,,16,16,6 under construction,,http://opendatacommunities.org/id/district-council/east-suffolk,owned by a public authority,2016-07-01,reserved matters approval,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2QRTHQXI6K00,permissioned,Former County Primary School Fairfield Road Saxmundham Suffolk,ES010,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,,,
