Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-10-17,-2.966131,53.4804,,0.1,2017-10-17,3,0,0,Erection of a two and half storey block of 10 apartments,Sefton Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/sefton,not owned by a public authority,2017-01-20,full planning permission,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFP7RFNWMET00,permissioned,"Former Service Station, 146 Park Lane, Netherton",B0096,http://maps.sefton.gov.uk/webmaplayers/?x=335989&y=398626&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,,,
yes,,2017-10-17,-2.98567,53.463943,,5.02,2017-10-17,142,0,0,"Demolition of existing buildings and construction of 142 dwellings and associated access roads, landscape works and the provision of public open space",Sefton Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/sefton,not owned by a public authority,2014-07-15,full planning permission,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N3B0SRNWHL700,permissioned,"Klondyke Ph2&3, Monfa Road, Bootle",B0115,http://maps.sefton.gov.uk/webmaplayers/?x=334690&y=396815&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,,,
yes,,2017-10-17,-2.985535,53.450973,,0.23,2017-10-17,10,10,10,,Sefton Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/sefton,not owned by a public authority,,,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYF0NWXB642,not permissioned,"1 Well Lane, Bootle",B0128,http://maps.sefton.gov.uk/webmaplayers/?x=334663&y=395354&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,,,
yes,,2017-10-17,-2.982997,53.449286,,0.28,2017-10-17,12,0,0,Erection of three storey block of 33 apartments to be occupied by persons over 55 years of age following demolition of existing buildings,Sefton Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/sefton,not owned by a public authority,2015-09-04,full planning permission,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NOAEQXNWMSY00,permissioned,"240 Hawthorne Road, Bootle",B0150,http://maps.sefton.gov.uk/webmaplayers/?x=334823&y=395162&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,,,
yes,,2017-10-17,-2.978132,53.454504,,0.13,2017-10-17,10,0,0,Erection of 13 self-contained apartments,Sefton Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/sefton,not owned by a public authority,2016-03-11,full planning permission,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVE1KINWGWN00,permissioned,"Land adj to St Monicas Parochial, Stewart Avenue, Bootle",B0154,http://maps.sefton.gov.uk/webmaplayers/?x=335171&y=395758&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,,,
yes,,2017-10-17,-2.985342,53.482292,,0.24,2017-10-17,14,0,0,Erection of 8 dwellinghouses fronting onto St Georges Grove after demolition of existing public house,Sefton Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/sefton,not owned by a public authority,2017-08-15,full planning permission,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O94PV5NWKLA00,permissioned,"129 Sterrix Lane, Netherton",B0155,http://maps.sefton.gov.uk/webmaplayers/?x=334713&y=398819&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,,,
yes,,2017-10-17,-3.008393,53.467475,,0.53,2017-10-17,10,0,0,Outline planning permission with all matters reserved for residential development,Sefton Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/sefton,not owned by a public authority,2016-06-10,outline planning permission,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NTBYIVNWGEN00,permissioned,"50 Sandy Road, Crosby",B0156,http://maps.sefton.gov.uk/webmaplayers/?x=333172&y=397204&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,,,
yes,,2017-10-17,-2.993478,53.487384,,1.44,2017-10-17,29,29,29,,Sefton Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/sefton,owned by a public authority,,,,Not permissioned,"Land at Pendle Drive, Pendle Drive, Bootle",B0159,http://maps.sefton.gov.uk/webmaplayers/?x=334192&y=399418&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,,,
yes,,2017-10-17,-2.964807,53.488473,,1.74,2017-10-17,63,63,63,,Sefton Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/sefton,owned by a public authority,,,,Not permissioned,"Land at Former Bootle High School, Brown's Lane, Bootle",B0160,http://maps.sefton.gov.uk/webmaplayers/?x=336088&y=399509&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,,,
yes,,2017-10-17,-2.983705,53.459744,,2.93,2017-10-17,110,110,110,,Sefton Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/sefton,owned by a public authority,,,,Not permissioned,"Former People’s site, Linacre Lane, Bootle",B0163,http://maps.sefton.gov.uk/webmaplayers/?x=334817&y=396325&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,,,
