Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-31,1.28654,52.666335,,2.02,2017-12-31,30,30,40,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/29,not permissioned,"Two sites at Hurricane Way, Airport Industrial Estate, Norwich",N/CAG/001,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR29,,,
,,2017-12-31,1.312351,52.64949,,0.86,2017-12-31,40,40,40,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/18,not permissioned,"Start Rite Factory Site, 28 Mousehold Lane, Norwich NR7 8HE",N/CAG/002,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR18,,,
yes,,2017-12-31,1.305955,52.648005,,0.08,2017-12-31,8,8,8,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2016-06-07,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"395-397 Sprowston Road, Norwich NR3 4HY",N/CAG/003,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C15%2F01144%2FF,,,
yes,,2017-12-31,1.309408,52.649869,,0.09,2017-12-31,9,9,9,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2013-04-22,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"463-503 Sprowston Road, Norwich NR3 4EB",N/CAG/004,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C13%2F00208%2FF,,,
,,2017-12-31,1.281767,52.651403,,2.27,2017-12-31,100,100,100,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/21,not permissioned,"297 Aylsham Road/Land at Arminghall Close, Norwich",N/CAG/006,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR21,,,
yes,,2017-12-31,1.320005,52.634976,,0.21,2017-12-31,9,9,9,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2016-11-10,outline planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"Land At Corner Of Knox Road and Plumstead Road, Norwich NR1 4LQ",N/CRO/001,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C16%2F01354%2FO,,,
yes,,2017-12-31,1.339989,52.642508,,0.18,2017-12-31,9,9,9,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2017-01-12,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"Garages Adjacent To 40 Thurling Plain, Norwich NR7 9QG",N/CRO/002,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C16%2F01499%2FF,,,
yes,,2017-12-31,1.309606,52.650143,,0.19,2017-12-31,17,17,17,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2015-10-07,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,"Land North Side Of Windmill Road, Norwich",N/CRO/003,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C14%2F00847%2FF,,,
,,2017-12-31,1.325971,52.642093,,2.44,2017-12-31,,,,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://planning.norwich.gov.uk/online-applications/,not permissioned,"Former Church, Heartsease Lane, Norwich",N/CRO/004,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CGNLP0570,,,
yes,,2017-12-31,1.247844,52.610735,,5.47,2017-12-31,120,62,122,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2016-05-14,full planning permission,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/24,permissioned,"Bartram Mowers Ltd, Land West of Blubell Road, Norwich",N/EAT/001,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR42,,,
