Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,,-6.527118,55.057399,,1.84,2019-12-21,,40,56,Refused planning application for half of the proposed site. Planning applications pending for 3 portions of site,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_114879|http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116561|http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116555|http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116552,pending decision,"Site of Mount Pleasant Hospital, Frederick Road, St Leonards",BL1,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL1.pdf,,,
,,,-6.555933,55.019365,,0.7,2019-12-21,,117,117,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,1989-09-11,reserved matters approval,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_3205,permissioned,"123-125 West Hill Road, Hastings (former Malmesbury House)",BL2,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL2.pdf,,,
,,,-6.545737,55.043934,,0.44,2019-12-21,,103,103,Site is part of last uncompleted and unimplemented phase of larger station plaza redevelopment,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,2009-11-11,full planning permission,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_84409,permissioned,"Hastings Station Yard (Part), Hastings (also known as Station Plaza, Station Approach, Devonshire Road)",BL3,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL3.pdf,,,
,,,-6.551242,55.041857,,0.07,2019-12-21,,39,50,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,2018-06-18,full planning permission,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_103671,permissioned,"Former Observer Building, 53 Cambridge Road, Hastings",BL4,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL4.pdf,,,
,,,-6.558371,55.016994,,2.22,2019-12-21,,120,120,Site part of wider West Marina redevelopmnet area to potentially include mix of commerical residential and leisure uses,,http://opendatacommunities.org/id/district-council/hastings,owned by a public authority,,,,Not permissioned,"Seaside Road, West St Leonards",BL5,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL5.pdf,,,
,,,-6.528718,55.053257,,2.35,2019-12-21,,50,50,,,http://opendatacommunities.org/id/district-council/hastings,owned by a public authority,,,,Not permissioned,"Broomgrove Redevelopment area, Former Power Station, Ore Valley, Hastings",BL6,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL6.pdf,,,
,,,-6.546061,55.041076,,0.23,2019-12-21,,25,25,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,,Not permissioned,"12-19 Braybrooke Terrace, Hastings",BL7,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL7.pdf,,,
,,,-6.550178,55.032583,,0.12,2019-12-21,,30,30,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,,Not permissioned,"Taxi Office, Site of Former social club, St John's Road, St Leonards",BL8,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL8.pdf,,,
,,,-6.554335,55.014217,,3.92,2019-12-21,,100,100,Application for health centre on part of the site,,http://opendatacommunities.org/id/district-council/hastings,owned by a public authority,2019-02-14,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_115732,permissioned,"Site of former West St Leonards Primary School, Bexhill Road, Hastings",BL10,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL10.pdf,,,
,,,-6.556381,55.021488,,0.23,2019-12-21,,15,15,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,,Not permissioned,"Gambier House, 111 West Hill Road, Hastings",BL11,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL11.pdf,,,
,,,-6.542158,55.04485,,0.4,2019-12-21,,56,56,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,,Not permissioned,"Site of Hollingsworth Garage, Braybrooke Road, Hastings",BL12,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL12.pdf,,,
,,,-6.539135,55.021486,,2.15,2019-12-21,,68,68,Demolition has taken place on site,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116149,Not permissioned,"Former Westerleigh School, Hollington Park Close, Hastings",BL13,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL13.pdf,,,
,,,-6.556122,55.023774,,0.19,2019-12-21,,14,14,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,,Not permissioned,"West Hill Road Reservoir, St Leonards",BL15,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL15.pdf,,,
,,,-6.513282,55.055,,0.64,2019-12-21,,31,31,Demolition has taken place on site,,http://opendatacommunities.org/id/district-council/hastings,owned by a public authority,,,,Not permissioned,"Mount Denys, Pine Hill & Ridgeway, The Ridge, Hastings",BL16,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL16.pdf,,,
,,,-6.54265,55.034852,,1.01,2019-12-21,,115,115,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,,Not permissioned,"Horntye Park, Bohemia Road, Hastings",BL17,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL17.pdf,,,
yes,,,-6.522116,55.059955,,0.35,2019-12-21,,5,5,Development of site to provide 5 dwellings,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,2017-07-20,reserved matters approval,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_104541,permissioned,"Land at Church Street, Hastings",BL18,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL18.pdf,,,
,,,-6.552598,55.03027,,0.03,2019-12-21,,12,12,12 new flats on previously developed land,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116839,pending decision,"4-5 Stockleigh Road, St Leonards",BL19,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL19.pdf,,,
,,,-6.540972,55.026238,,0.26,2019-12-21,,7,7,"Demolition of existing buildings and ancillary buildings. Erection of 7no residential units, landscape and parking. Application pending for proposed development of 10 x 3 bedroom dwellinghouses.",,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,2017-07-20,full planning permission,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_103716|http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116619,permissioned,"37 Charles Road West (former Filsham Nurseries), St Leonards",BL21,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL21.pdf,,,
yes,,,-6.486552,55.03163,,0.33,2019-12-21,,14,14,,,http://opendatacommunities.org/id/district-council/hastings,owned by a public authority,,,,Not permissioned,"14 Westfield Lane, St Leonards",BL22,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL22.pdf,,,
yes,,,-6.550734,55.044884,,0.02,2019-12-21,,6,6,Alteration works to ground floor stair and to three upper storeys of existing building and conversion into six flats for residential accommodation (Application HS/LB/16/00661 also applies),,http://opendatacommunities.org/id/district-council/hastings,owned by a public authority,2017-01-20,full planning permission,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_103972,permissioned,"12-13 York Buildings, Wellington Place, Hastings",BL27,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL27.pdf,,,
,,,-6.531772,55.016289,,9.4,2019-12-21,,210,240,"Outline application for the erection of up to 210 dwellings (25% affordable) with associated open space, play areas, landscaping and access.",,http://opendatacommunities.org/id/district-council/hastings,owned by a public authority,2017-11-17,outline planning permission,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_102356,permissioned,"The Grove School (Former St Leonards Academy, Darwell Campus, Darwell Close), St Leonards",BL28,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL28.pdf,,,
,,,-6.497771,55.026325,,0.19,2019-12-21,,5,5,,,http://opendatacommunities.org/id/district-council/hastings,owned by a public authority,,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_105013,Not permissioned,"1 & 2 Wayside, 490-492 Sedlescombe Road North, St Leonards",BL31,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL31.pdf,,,
yes,,,-6.530978,55.063046,,0.09,2019-12-21,,6,7,Demolition of the existing buildings and erection of 7 terraced dwellings (6 x two bedroom and 1 x one bedroom) with associated off-street parking,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,2018-11-23,full planning permission,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_115587,permissioned,"309-311 Harold Road, Hastings",BL33,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL33.pdf,,,
,,,-6.558145,55.01509,,0.65,2019-12-21,,25,25,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,,Not permissioned,"Cinques Port Way (Former Stamco Timber Yard and TA Centre), St Leonards",BL34,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL34.pdf,,,
,,,-6.534788,55.025046,,0.32,2019-12-21,,8,8,"Outline application,(seeking approval of Access), for erection of 8 dwellings together with parking and access(amended proposal). Reserved matters application pending relating to the layout, scale, external appearance of the buildings, means of access and soft and hard landscaping of Planning permission HS/OA/17/00812 - Outline application,(seeking approval of Access), for erection of 8 dwellings together with parking and access(amended proposal). Previously part of BL14.",,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,2018-05-24,outline planning permission,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_105161|http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116603,permissioned,"Part of the former Spyway School Buildings, Hollington Park School Grounds, Gillsmans Hill, St Leonards",BL35,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL35.pdf,,,
,,,-6.534133,55.024445,,0.72,2019-12-21,,25,25,Formerly part of BL14.,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,,Not permissioned,"Former Spyways School (part), Gillsmans Hill, St Leonards",BL36,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL36.pdf,,,
,,,-6.523768,55.062807,,0.08,2019-12-21,,6,6,"Planning permission pending for redevelopment to form 10No. self-contained flats, with associated off-road parking",,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116394,pending decision,381-391 Old London Road (Former Hare & Hounds public house & adjoining car sales yard),BL37,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL37.pdf,,,
,,,-6.515735,55.05821,,0.22,2019-12-21,,8,8,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_100096,Not permissioned,"107 The Ridge (Simes & Sons), Hastings",BL38,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL38.pdf,,,
,,,-6.547376,55.046242,,0.02,2019-12-21,,5,5,"Above shop space (first, second and loft space) into 5 self-contained flats, incorporating with ground floor entrance alteration and rear roof dormers construction.",,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,2018-08-23,full planning permission,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_114917,permissioned,"43-45 Queens Road (upper floors), Hastings",BL39,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL39.pdf,,,
,,,-6.556343,55.020958,,0.33,2019-12-21,,,,,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,,,,Not permissioned,"West House, 115 West Hill Road",BL41,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL41.pdf,,,
,,,-6.520566,55.028749,,0.06,2019-12-21,,8,2,Demolition of office unit and erection of detached building comprising 2 flats. permission for part of site - 2 dwellings,,http://opendatacommunities.org/id/district-council/hastings,not owned by a public authority,2019-03-25,full planning permission,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116054,permissioned,"Bilmore Corner, Battle Road",BL42,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL42.pdf,,,
