Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-11-20,-0.024064,52.974125,,0.48,2018-12-11,50,50,50,"Planning permission for the development of 60 dwellings (B/17/0121). The site is identified as a housing allocation capable of providing 50 dwellings in the South East Lincolnshire Local Plan 2011-2036: Publication Version (March 2017), site ref no: Cen001.. 1. Erection of two apartment blocks, one fronting John Adams Way and the other fronting White Horse Lane, Boston 2. Erection of one dwelling attached to the north gable of 82 High Street, Boston 3. Conversion of Haven Wharf warehouse to provide 21 flats 4. Relevant demolition in a conservation area including the demolition of outbuilding to the rear of 78 High Street Boston, an industrial building attached to the south elevation of Haven Wharf Warehouse and buildings nos 1, 2 and 3",Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,2018-06-06,full planning permission,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/17/0121,permissioned,,"Whitehorse Lane, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22152&p=0,BLR/BOS/001
yes,,2017-11-20,-0.024521,52.971615,,0.19,2018-12-11,17,17,17,"9 dwellings completed, 8 outstanding. Residential development for 17 houses",Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,2003-09-18,full planning permission,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/03/0358,permissioned,,"138-142 High Street, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22153&p=0,BLR/BOS/002
yes,,2017-11-20,-0.046633,52.982599,,1.16,2018-12-11,35,35,35,"The site is identified as a housing allocation capable of providing 35 dwellings in the South East Lincolnshire Local Plan 2011-2036: Publication Version (March 2017), site ref no: Fen002.. Outline planning permission with some matters reserved (Appearance, Landscaping, Layout, and Scale) for later approval for up to 46 no. residential dwellings and access",Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,,outline planning permission,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/18/0435,pending decision,,"Land to the north of Langrick Road, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22154&p=0,BLR/BOS/003
yes,,2017-11-20,-0.075209,52.967781,,0.34,2018-12-11,8,8,8,"7 dwellings completed, 1 outstanding. Erection of 7 no. houses, 1 no. bungalow and new vehicular accesses",Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,2007-07-04,full planning permission,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/07/0282,permissioned,,"Land adjacent to 155 Swineshead Road, Frampton Holme, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22156&p=0,BLR/BOS/005
yes,,2017-11-20,-0.016725,52.978606,,0.25,2018-12-11,8,8,14,An outline planning application B/09/0074 for residential development (maximum 14 dwellings) plus means of access has lapsed. The South East Lincolnshire Strategic Housing Land Availability Assessment (April 2017) indicates the redevelopment of the site would not harm the character of the area or natural or heritage assets. Facilities are available on foot or bicycle owing to being centrally located. ref no: Pil005,Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,,,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/09/0074,not permissioned,,"Land to the north of Main Ridge East, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22158&p=0,BLR/BOS/007
yes,,2017-11-20,-0.007269,52.97175,,3.63,2018-12-11,108,108,108,"69dwellings completed, 29 under construction, 10 outstanding. Demolition of university campus and erection of 108 dwellings and associated infrastructure",Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,2015-10-27,full planning permission,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/15/0100,permissioned,,"Boston College De Montfort Campus, Mill Road, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22159&p=0,BLR/BOS/009
yes,,2017-11-20,-0.01269,52.978557,,0.26,2018-12-11,8,8,10,"The South East Lincolnshire Strategic Housing Land Availability Assessment (SHLAA) (April 2017) identifies that great care would need to be taken in producing a layout and design to ensure a satisfactory relationship to neighbouring dwellings. The site's development would require the use of a relatively narrow existing vehicular access, subject to the Highway Authority's approval. SHLAA ref no: Ski003",Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,,,,not permissioned,,"Land to the north-east of Freiston Road, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22160&p=0,BLR/BOS/010
yes,,2017-11-20,-0.028468,52.964093,,2.08,2018-12-11,60,60,62,"A planning application B/15/0009 for the Demolition of existing buildings and outline consent (up to 60 dwellings) with consideration given to access. (Matters relating to appearance, landscaping, layout and scale are reserved for later approval) has lapsed. The Site is also a SHLAA site, Sou007 and is shown as a commitment on the SE Lincolnshire Local Plan. (The application had not lapsed on 31 Match 2017, which is the date housing data is calculated at).",Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,owned by a public authority,,,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/15/0009,not permissioned,,"Former Norton Lea (NHS) Site, Cork Tree Crescent, London Road, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22161&p=0,BLR/BOS/011
yes,,2017-11-20,-0.020716,52.983833,,1.21,2018-12-11,36,36,36,Planning permission granted subject to the signing of a s106 agreement (B/16/0007). The site is in the South East Lincolnshire Strategic Housing Land Availability Assessment (April 2017) ref no: Wit008. Outline application the demolition of industrial building and the development of up to 48no. dwellings with consideration given to access only,Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,,outline planning permission,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0007,pending decision,,"Magnadata International, Norfolk Street, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22162&p=0,BLR/BOS/012
yes,,2017-11-20,-0.021798,52.987546,,5.78,2018-12-11,173,173,173,Planning permission granted subject to the signing of a s106 agreement (B/16/0011). South East Lincolnshire Strategic Housing Land Availability Assessment (SHLAA)(April 2017) ref nos: Wit006 and Wit007 are within the site. There is also land that is in the site and not in the SHLAA.. Outline application for the demolition of the existing industrial buildings and the redevelopment of the site for up to 173no. dwellings with consideration given to access only,Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,,full planning permission,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0011,pending decision,,"Magnadata International, Horncastle Road, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22163&p=0,BLR/BOS/013
yes,,2017-11-20,-0.025089,52.979734,,0.29,2018-12-11,9,9,12,The South East Lincolnshire Strategic Housing Land Availability Assessment (SHLAA) (April 2017) identifies that the site is near to the Boston Conservation Area and listed buildings - adverse impacts should be prevented by careful design. SHLAA ref no: Wit009,Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,owned by a public authority,,,,not permissioned,,"Land to the north of Fountain Lane, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22164&p=0,BLR/BOS/014
yes,,2017-11-20,-0.065123,52.967545,,2.84,2018-12-11,85,85,114,"Planning application B/05/0027 was refused and dismissed at appeal. However, the site is identified as a housing allocation capable of providing 85 dwellings in the South East Lincolnshire Local Plan 2011-2036: Publication Version (March 2017), site ref no: Wyb013. The South East Lincolnshire Strategic Housing Land Availability Assessment (April 2017) states that the Highway Authority indicates that access could be achieved via the existing main access off Wortleys Lane (perhaps with some carriageway widening & highway improvements). The existing access off the A52 is potentially acceptable but, as a point of principle, it would be safer if access were taken from Wortleys Lane.",Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,,,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/05/0027,not permissioned,,"Land to the south of Swineshead Road, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22165&p=0,BLR/BOS/015
yes,,2017-11-20,-0.044968,52.952183,,1.38,2018-12-11,28,28,41,"The site is identified as a housing allocation capable of providing 41 dwellings in the South East Lincolnshire Local Plan 2011-2036: Publication Version (March 2017), site ref no: Wyb041.",Boston Borough Council,http://opendatacommunities.org/id/district-council/boston,not owned by a public authority,,,,not permissioned,,"291-293 London Road, Wyberton, Boston",http://www.boston.gov.uk/CHttpHandler.ashx?id=22166&p=0,BLR/BOS/016
