Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-11-01,0.18563,51.313572,,0.46,2019-12-18,,7,7,Emerging Local Plan Ref ST2-41 - Careful design and layout to conserve the character of the AONB. Redevelopment of the modern office and industrial building will provide an opportunity for enhancement and improve the setting of the conservation area. The review of the existing use is to be considered as part of any planning application. Retain existing trees and hedges.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,,"Otford Builders Merchants, High Street, Otford",https://maps.sevenoaks.gov.uk/brownfield_register/,BFR08
yes,,2017-11-01,0.19342,51.290176,,0.89,2019-12-18,,75,75,Emerging Local Plan Ref ST2-7 - Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. Mitigate impact of noise from railway line. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,,http://opendatacommunities.org/id/district-council/sevenoaks,owned by a public authority,,,,not permissioned,,"Sevenoaks Community Centre, Otford Road, Sevenoaks",https://maps.sevenoaks.gov.uk/brownfield_register/,BFR12
yes,,2017-11-01,0.189179,51.269384,,0.3,2019-12-18,,20,20,Emerging Local Plan Ref ST2-2 - Careful design and layout to minimise impact on the amenity of neighbouring properties. Retain existing trees and hedges. A landfill assessment is to be submitted as part of any planning application.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,,"5 Crownfields, Sevenoaks",https://maps.sevenoaks.gov.uk/brownfield_register/,BFR13
,,2017-11-01,0.188964,51.286641,,0.32,2019-12-18,,32,32,Emerging Local Plan Ref ST2-10 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application. An air quality assessment is to be submitted as part of any planning application. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,,http://opendatacommunities.org/id/district-council/sevenoaks,owned by a public authority,,,,not permissioned,,"Sevenoaks Town Council Offices, Bradbourne Vale Road, Sevenoaks",https://maps.sevenoaks.gov.uk/brownfield_register/,BFR14
,,2017-11-01,0.190318,51.282989,,0.6,2019-12-18,,30,30,Emerging Local Plan Ref ST2-11 - Careful design and layout to minimise impact on the amenity of neighbouring properties and the locally listed building. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,,http://opendatacommunities.org/id/district-council/sevenoaks,owned by a public authority,,,,not permissioned,,"Sevenoaks Adult Education Centre, Bradbourne Road, Sevenoaks",https://maps.sevenoaks.gov.uk/brownfield_register/,BFR15
yes,2019-08-29,2017-11-01,0.170888,51.399895,,0.44,2020-12-15,,66,66,Emerging Local Plan Ref ST2-19 - Retain existing trees and hedges. Permissioned for care home,,http://opendatacommunities.org/id/district-council/sevenoaks,owned by a public authority,,,,not permissioned,,"The Woodlands, Hilda May Avenue, Swanley",https://maps.sevenoaks.gov.uk/brownfield_register/,BFR16
,,2017-11-01,0.160089,51.300589,,0.23,2019-12-18,,11,11,Emerging Local Plan Refg ST2-15 Careful design and layout to conserve the character of the AONB. A contamination assessment is to be submitted as part of any planning application. The review of the existing use is to be considered as part of any planning application.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,,"Chauchers of Sevenoaks, London Road, Dunton Green",https://maps.sevenoaks.gov.uk/brownfield_register/,BFR19
yes,,2017-11-01,0.294317,51.396915,,0.78,2019-12-18,,31,31,Emerging Local Plan Ref ST2-52 - The review of the existing use is to be considered as part of any planning application. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,,"Fawkham Business Park, Fawkham Road, Fawkham",https://maps.sevenoaks.gov.uk/brownfield_register/,BFR20
,,2017-11-01,0.150226,51.335335,,3.35,2019-12-18,,100,100,"Emerging Local Plan Ref ST2-43 - Respect and respond sensitively to the existing features within the site that are positive and that make the site unique. The site is especially unique because of its natural landscape buffer that surrounds the site on all sides. Buffer required to protect the ancient woodland. Proposals could explore integrating a use within the site that benefits from the natural landscape buffer the site affords, such as a community activity centre or forest school. Establish a network of connected streets which prioritise walking and cycling over private car use for short trips within the development. Create safe, attractive and clear cycling and pedestrian routes which minimise distances between the site and local shops, services and Knockholt station. Proposals should especially consider improvements to the roundabout to the southwest of the site that accommodates footpaths and crossings for pedestrians and cyclists. Any opportunity to deliver a new pedestrian connection through to Highland Road or Charles Road to overcome the isolation of this site would be welcome. Use the natural features of the site to inform development and integrate it into its wider setting. The topography, geology, trees and ancient woodland can be used to reinforce local distinctiveness.",,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,,"Chelsfield Depot, Shacklands Road, Badgers Mount",https://maps.sevenoaks.gov.uk/brownfield_register/,BFR23
yes,,2017-11-01,0.155817,51.405454,,2.36,2019-12-18,,25,25,Emerging Local Plan Ref ST2-23 - Retain existing employment floorspace as part of any scheme. A contamination assessment is to be submitted as part of any planning application. An air quality assessment is to be submitted as part of any planning application.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,,"Upper Hockenden Farm, Hockenden Lane, Swanley",https://maps.sevenoaks.gov.uk/brownfield_register/,BFR31
