Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-11-07,-1.108027,53.300232,,0.38,2017-11-07,11,11,11,"Previous permission 13/00976/RENU, decision date 12/11/2013",Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,"Foresters Arms, Shrewsbury Road, Worksop",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b72,BFR03
yes,,2017-11-07,-1.100549,53.296202,,3.7,2017-11-07,100,100,100,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,owned by a public authority,,,,not permissioned,,"Former Manton School, Kingston Road, Worksop",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b73,BFR04
yes,,2017-11-07,-1.134458,53.319213,,1.6,2017-11-07,32,32,32,"14/00393/OUT, change of use from employment to residential, indicative number of dwellings only",Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,2017-06-01,outline planning permission,http://publicaccess.bassetlaw.gov.uk/online-applications/,permissioned,,"Land off Claylands Avenue, Worksop",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b74,BFR05
yes,,2017-11-07,-1.116473,53.300321,,0.85,2017-11-07,23,23,23,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,owned by a public authority,,,,not permissioned,,"Former Bassetlaw Learning Centre, 112 Newgate Street, Worksop",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b75,BFR06
yes,,2017-11-07,-1.148102,53.315509,,3.6,2017-11-07,80,80,80,"16/00725/FUL, change of use from B2 to C3, 5x 1-bed houses, 39x 2-bed houses, 28x 3-bed houses, 8x 4-bed houses",Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,2017-06-06,full planning permission,http://publicaccess.bassetlaw.gov.uk/online-applications/,permissioned,,"Dormer Tools, Shireoaks Road, Worksop",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b76,BFR07
yes,,2017-11-07,-0.95447,53.328217,,2.74,2017-11-07,93,93,93,"13/01355/FUL, Permission comprising 63 apartments and 30 bungalows",Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,owned by a public authority,2015-05-26,full planning permission,http://publicaccess.bassetlaw.gov.uk/online-applications/,permissioned,,"Elizabethan High School Lower Site, North Road, Retford",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b77,BFR08
,,2017-11-07,-0.945154,53.324818,,0.78,2017-11-07,33,33,33,"Previously permissioned on appeal (01/11/00344, decision date 25/07/2014)",Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,"Tenterflat Walk, Bridgegate, Retford",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b78,BFR09
yes,,2017-11-07,-0.935201,53.319346,,1.47,2017-11-07,28,28,28,"16/00363/OUT, change of use from D1 to C3",Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,pending decision,,"Former Retford Oaks School, Pennington Walk, Retford",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b79,BFR10
,,2017-11-07,-0.929579,53.322019,,0.62,2017-11-07,10,10,10,"13/00441/OUT, change of use from B2 to C3, 3x 3-bed houses, 7x 4-bed houses",Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,pending decision,,"Blackstope Lane, Retford",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b80,BFR11
,,2017-11-07,-0.930711,53.321184,,0.63,2017-11-07,15,15,15,"16/00207/OUT, change of use from B8 to C3, 15x 3-bed houses",Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,pending decision,,"Co-op Dairy, Grove Lane, Retford",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b81,BFR12
