Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-07-28,-1.225241,53.017905,,31.09,2017-07-28,517,517,517,Outline pp for residential development (V/2013/0123),Ashfield District Council,http://opendatacommunities.org/id/district-council/ashfield,not owned by a public authority,2014-11-14,outline planning permission,,permissioned,"Rolls Royce, Watnall Road, Hucknall",BFR1,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,,,
yes,,2017-07-28,-1.203498,53.034939,,0.25,2017-07-28,14,14,14,"Full app pending for 14 dwellings with associated car parking, access and gardens (V/2016/0198)",Ashfield District Council,http://opendatacommunities.org/id/district-council/ashfield,not owned by a public authority,,,,pending decision,"Former Bamkins Factory, King Edward Street, Hucknall",BFR2,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,,,
yes,,2017-07-28,-1.198469,53.036501,,0.22,2017-07-28,16,16,16,Site can accommodate up to 16 dwellings. Conversion of red brick factory building (on Local Heritage List).,Ashfield District Council,http://opendatacommunities.org/id/district-council/ashfield,not owned by a public authority,,,,not permissioned,"Factory site on Bolsover Street, Hucknall",BFR3,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,,,
yes,,2017-07-28,-1.218531,53.025326,,1.1,2017-07-28,50,50,50,Outline planning permission for 50 dwellings,Ashfield District Council,http://opendatacommunities.org/id/district-council/ashfield,not owned by a public authority,2015-07-17,outline planning permission,,permissioned,"Land at Daniels Way, Hucknall",BFR4,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,,,
yes,,2017-07-28,-1.206013,53.039816,,0.03,2017-07-28,5,5,5,Full Planning permission for the conversion of the former Reform Church into 5 apartments,Ashfield District Council,http://opendatacommunities.org/id/district-council/ashfield,not owned by a public authority,2017-10-11,full planning permission,,permissioned,"Former Reform Church, 9 Annesley Rd, Hucknall, NG15 7AD",BFR5,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,,,
yes,,2017-07-28,-1.202597,53.03838,,0.05,2017-07-28,6,6,6,Full Planning permission for the conversion into 6 apartments,Ashfield District Council,http://opendatacommunities.org/id/district-council/ashfield,not owned by a public authority,2017-10-18,full planning permission,,permissioned,"Poundstretcher, 50 High Street, Hucknall, NG15 7AX",BFR6,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,,,
yes,,2017-07-28,-1.205545,53.04,,0.03,2017-07-28,9,9,9,Full Planning permission for the conversion into 9 apartments,Ashfield District Council,http://opendatacommunities.org/id/district-council/ashfield,not owned by a public authority,2016-05-19,full planning permission,,permissioned,"8a Annesley Road, Hucknall",BFR7,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,,,
yes,,2017-07-28,-1.260627,53.129766,,0.53,2017-07-28,24,24,24,Potential for residential development 24 dwellings,Ashfield District Council,http://opendatacommunities.org/id/district-council/ashfield,not owned by a public authority,,,,not permissioned,"Land at Priestsic Road/Northern View, Sutton in Ashfield",BFR8,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,,,
yes,,2017-07-28,-1.265287,53.131421,,0.6,2017-07-28,19,19,19,Potential for residential development 19 dwellings. Affordable housing to the southern part of the site.,Ashfield District Council,http://opendatacommunities.org/id/district-council/ashfield,owned by a public authority,,,,not permissioned,"Davies Avenue, Sutton in Ashfield",BFR9,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,,,
yes,,2017-07-28,-1.260943,53.132689,,0.35,2017-07-28,9,9,9,Brownfield element of a larger site identified as a proposed allocation in the emerging Local Plan. Larger site has had previous planning permission v/2013/0647.,Ashfield District Council,http://opendatacommunities.org/id/district-council/ashfield,not owned by a public authority,,,,not permissioned,"Land at 57 Stoneyford Road, Sutton in Ashfield",BFR10,https://www.ashfield.gov.uk/media/3807/bflr-site-plans.pdf,,,
