Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2019-12-12,0.285005,50.780857,,4.06,2019-12-12,,181,181,,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,,Former Railway Sidings Tutts Barn Lane,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,EP36
,,2017-12-20,0.287791,50.800733,,0.1,2018-12-11,,8,8,,,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,,Garages adjacent 25-32 Fletching Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,HA18
yes,,2018-12-11,0.277463,50.797122,,0.39,2020-12-18,,22,22,"Erection of mansard roof over existing building to provide additionaltwo-storeys. Formation of additional 29 x residential flats within first, second and third floors. Retention of retail units on ground floor and 7 x existing residential flats on first floor. Single-storeyextension to northern elevation for use as bin and cycle store",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2019-08-28,full planning permission,,permissioned,,14-29 Brassey Parade,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,HA27
,,2018-12-11,0.283307,50.802454,,0.05,2018-12-11,,6,6,,,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,,Garages to the rear of 11 Cade Street,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,HA35
,,2017-12-20,0.275792,50.801133,,0.16,2018-12-11,,6,6,,,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,,Garages to the rear of 17 Pulborough Avenue,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,HA43
,,2017-12-20,0.278907,50.799629,,0.09,2018-12-11,,5,5,,,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,,Garages adjacent to 1 Wadhurst Close,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,HA45
yes,,2017-12-20,0.305957,50.803137,,0.13,2020-12-18,,11,11,Erection of 11 houses including parking and access,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2020-08-14,full planning permission,,permissioned,,Car park to east of Langney Shopping Centre,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,LA01
yes,,2020-12-21,0.320712,50.797153,,0.15,2020-12-21,,7,7,Outline application (Access only to be determined) for the demolition of existing buildings and erection of seven dwellings.,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2020-04-17,outline planning permission,,permissioned,,87-89 Pevensey Bay Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,LA03
yes,,2017-12-20,0.309477,50.799651,,0.08,2018-12-11,,5,5,"Demolition of existing garages, and construction of 5no 2 bed 4 person houses; including associated parking, access, & landscaping",,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,2018-09-07,full planning permission,,permissioned,,Garages between 7 and 9 Biddenden Close,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,LA22
,,2017-12-20,0.309158,50.798206,,0.08,2018-12-11,,6,6,,,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,,Garages adjacent to 45 Westerham Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,LA31
,,2017-12-20,0.307481,50.798966,,0.07,2018-12-11,,6,6,,,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,,Garages to the rear of Antrim Court Wrotham Close,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,LA32
yes,,2019-12-12,0.305234,50.802395,,0.22,2020-12-18,,35,35,"Redevelopment of site to form 35N° dwellings, formed of 1N° one bedroom flat, 10N° two bedroom flats, 19N° three bedroom houses, 5N° four bedroom houses. New access to be provided from south of site via Swanley Close. (Revised Access Arrangements)",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2020-07-28,full planning permission,,permissioned,,"Woods Cottages, Swanley Close",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,LA35
yes,,2019-12-12,0.304641,50.8029,,0.12,2020-12-18,,9,9,Proposed development of 9 houses,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2020-02-14,full planning permission,,permissioned,,Car Park rear of Langney shopping centre,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,LA44
yes,,2019-12-12,0.273372,50.759005,,0.37,2020-12-18,,6,6,"Reserved matters for 6 dwellings approved by outline permission 181206 appeal reference APP/T1410/W/19/3229204 requesting consideration of access, appearance, landscaping, layout and scale",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2020-06-24,reserved matters approval,,permissioned,,"Wood Winton, 63A Silverdale Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,ME05
yes,,2019-12-12,0.275247,50.763631,,0.12,2019-12-12,,8,8,"Demolition of existing building and redevelopment to provide x16 residential units (Use Class C3) (x8 net additional), new vehicle access on Granville Road and car parking. (Resubmission following refusal of p/c 180040)",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2019-07-15,full planning permission,,permissioned,,"Kempston, 3 Granville Road, Eastbourne, East Sussex, BN20 7EB",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,ME28
yes,,2020-12-21,0.261426,50.774278,,0.08,2020-12-21,,5,5,"Demolition of garages and commercial unit and erection of three dwellings and two Flats, site improvements including new access gate",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,pending decision,,38a Motcombe Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,OL08
,,2017-12-20,0.254896,50.783255,,0.5,2018-12-11,,20,20,,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,,"St. Elizabeth’s Church, Old Town",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,OC10
,,2017-12-20,0.263154,50.772156,,0.04,2018-12-11,,6,6,,,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,,Land adjacent 51 Church Street,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,OL10
,,2018-12-11,0.26203,50.772887,,0.07,2018-12-11,,5,5,,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,,Greenfield Road Methodist Church,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,OL12
,,2019-12-12,0.257082,50.777645,,0.11,2019-12-12,,5,5,,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,,"Milton Garage, 72a Milton Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,OL16
,,2019-12-12,0.268495,50.774179,,0.04,2019-12-12,,5,5,,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,,"The Mews, 5 Watts Lane",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,OL19
yes,,2019-12-12,0.254845,50.774688,,0.18,2019-12-18,,9,9,"Demolition of existing dwelling and garage block and erection of 1x 1 bedroom flat, 1 x 2 bedroom flat, 3 x detached 4 bedroom dwellings, 2 x semi-detached 3 bedroom dwellings and 2 x semi-detached 2 bedroom dwellings (9 residential units in total).",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,pending decision,,Garages to the rear of 36-40 Broomfield Street,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,OL21
,,2017-12-20,0.289313,50.777387,,0.66,2018-12-11,,72,72,"Proposed refurbishment and extension to existing former telephone exchange building and the construction of:- 2no. part two, three and buildings to the rear to provide a total of 72 residential units 45no. 1 and 2 bed flats and 27no two storey 1 and 2 bed maisonettes. A total of 88 on site car parking spaces will be provided.",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,pending decision,,2-4 Moy Avenue,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,RO03
yes,,2019-12-12,0.287909,50.775579,,0.08,2019-12-12,,6,6,Outline application (all matters reserved) for the demolition of the existing garage facility and erection of residential accommodation comprising 6 No. single family dwellings (revised description),,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2019-10-22,outline planning permission,,permissioned,,1a Stanstead Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,RO05
,,2019-12-12,0.288803,50.776473,,0.52,2020-12-22,,58,58,"Outline planning application (Access, Appearance, Layout and Scale) for the redevelopment of the site to form 60No Flats, planning application reference 200741",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,pending decision,,"Former Dairy Crest Depot, Waterworks Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,RO15
,,2019-12-12,0.289063,50.77933,,1.27,2020-12-18,,136,136,"Outline plannign application (Access, Landscaping) for the redevelopment of the former ESK site for up to 136 residential dwellings and upt o 346m2 of commercial (Class A1 and/or D1) Floorspace, planning application reference 190967",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,pending decision,,"ESK, Courtlands Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,RO20
,,2019-12-12,0.290384,50.772144,,0.05,2019-12-12,,5,5,,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,,59 Bourne Street,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE04
,,2019-12-12,0.292911,50.772656,,0.27,2019-12-12,,39,39,,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,,55a/67a Willowfield Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE12
,,2019-12-12,0.294573,50.772405,,0.1,2019-12-12,,6,6,,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,,"Coachmakers Business Centre, 116a Seaside",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE13
yes,,2017-12-20,0.309096,50.782654,,0.11,2018-12-11,,6,6,"Demolition of existing garages, and construction of 6no new dwellings, 1no. 1 bed 2 persons, 5no. of 2 bed 4 person houses; including associated parking, access, & landscaping. Amended plans submitted to provide improved access to proposed garagesby moving the proposed development 1.4m further into the site.",,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,2018-09-17,full planning permission,,permissioned,,Land Adjacent 3-14 Brede Close,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE17
yes,,2019-12-12,0.305928,50.782833,,0.12,2019-12-12,,9,9,Outline application (all matters reserved) for the demolition of the existing buildings and creation of 9 residential dwellings (revised description),,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2019-10-22,outline planning permission,,permissioned,,"Marshalls Yard, Winchelsea Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE26
yes,,2017-12-20,0.295175,50.771283,,0.04,2020-12-21,,8,8,"Convert offices on ground floor, facing Seaside and Marine Road, into6 x 1 bedroom apartments and 2 x 2 bedroom apartments",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,,Senlac House 53-59 Seaside,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE43
,,2019-12-12,0.304291,50.778081,,0.14,2019-12-12,,12,12,,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,,Garages rear 1-11 Wannock Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE45
yes,,2017-12-20,0.292041,50.771251,,0.08,2018-12-11,,10,10,"Demolition of existing Coda bar Class A4 and erection of a 4 storey building to provide 10 residential apartments with associated secure parking, cycle storage, refuse and recycling storage, amenity space and external landscaping",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2018-01-24,full planning permission,,permissioned,,"Coda Bar, 125 Langney Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE49
yes,,2018-12-11,0.29561,50.774305,,0.06,2018-12-11,,9,9,"Proposed demolition of existing buildings and erection of 6no. 2bed houses, 1no. 1bed bungalow, 1no. 1bed flat, 1no. 2bed flat and 1no. retail unit. Revised Site Layout Plan with no car parking spaces proposed. This application relates to site of 192 Seaside and 2a Hoad Road.",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2018-04-25,full planning permission,,permissioned,,192 Seaside/2a Hoad Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE51
yes,,2017-12-20,0.305778,50.784128,,0.11,2018-12-11,,7,7,"Development of 7 no residential units and 16 no car parking spaces, located on 2 adjacent sites in Fort Lane.",,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2016-07-08,full planning permission,,permissioned,,Unit 2 Fort Lane,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE65
yes,,2018-12-11,0.290907,50.774277,,0.08,2020-12-21,,5,5,Erection of 5no 2 bed dwellings together with parking spaces and access drive.,,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2020-01-27,full planning permission,,permissioned,,Land to the rear of 11-17 Manifold Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,SE84
