Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-09-30,-4.397928,54.416511,,189.72,2019-10-31,,1198,1198,"Built development consisting of building and engineering works for a mixed use development of residential, employment, retail (A1, A2, A3) leisure and community uses, open space and associated uses together with supporting infrastructure (roads, paths, cycleways, pumping stations, electricity substations), public transport, interchange and car parking (1198 units to be completed).",,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2006-06-02,outline planning permission,,permissioned,,"Wixams New Settlement LPH14 H31, Wixams (Land focused on the Elstow Storage Depot)",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,99/01645/OUT
yes,,2017-09-30,-4.325063,54.418871,,0.24,2017-09-30,,44,44,Conversion and change of use of offices to form flats (44 residential units to be completed).,,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2017-03-16,full planning permission,,permissioned,,"Telecom House, 25 - 27 St John's Street, Bedford",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,05/00598/FUL
yes,,2017-09-30,-4.329109,54.412753,,3.73,2019-10-31,,53,53,"Erection of 206 residential units forming apartments, mezzanine and family 2, 3 and 4 bedroom units (53 units to be completed).",,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2013-12-20,full planning permission,,permissioned,,"Britannia Iron Works, Kempston Road Phase E, Bedford",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,11/02691/MAF
yes,2019-10-31,2018-11-30,-4.32474,54.357893,,0.35,2019-10-31,,0,0,Erection of 9 dwellings. Monitoring Report 2018/19 shows completed.,,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2013-01-03,full planning permission,,permissioned,,"Formerly Park Avenue, 25 High Street, Stagsden",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,12/01253/FUL
yes,,2018-11-30,-4.316284,54.415723,,0.2,2018-11-30,,18,18,Change of use of second floor offices to residential to form 18 studio flats.,,http://opendatacommunities.org/id/unitary-authority/bedford,mixed ownership,2015-02-17,full planning permission,,permissioned,,"1-13 Greyfriars and 57-65 Midland Road, Bedford",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,12/01549/MAF
yes,,2017-09-30,-4.356059,54.442461,,4.01,2019-10-31,,19,19,"Phase 2A, erection of 93 dwellings, 6xB1 office units, access roads, parking, open space, public art landscaping and associated works pursuant to outline permission 02/01920/OUT (19 units to be completed).",,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2013-09-12,reserved matters approval,,permissioned,,"Land at RAF Cardington, Phase 2A, The Highway, Shortstown",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,13/00612/MAR
yes,,2017-09-30,-4.360974,54.442374,,4.55,2019-10-31,,1,1,"Phase 2B, erection of 128 dwellings, access, parking, open space including pay areas landscaping and associated works pursuant to outline permission 02/01920/OUT (1 unit to be completed).",,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2014-01-24,reserved matters approval,,permissioned,,"Land at RAF Cardington, Phase 2B, The Highway, Shortstown",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,13/00829/MAR
yes,,2017-09-30,-4.360782,54.443609,,5.43,2019-10-31,,18,18,"Phase 2C, erection of 171 dwellings, parking, open space, landscaping and associated works pursuant to outline permission 01/01920/OUT (18 units to be completed).",,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2014-01-24,reserved matters approval,,permissioned,,"Land at RAF Cardington, Phase 2C, The Highway, Shortstown",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,13/01054/MAR
yes,,2017-09-30,-4.317428,54.413867,,0.07,2019-10-31,,3,3,Erection of 12 flats and 2 ground floor retail units (3 units to be completed).,,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2014-03-27,full planning permission,,permissioned,,"Land at junction of Alexandra Road and Midland Road, Bedford",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,13/01166/MAF
yes,,2018-11-30,-4.314374,54.420668,,0.03,2018-11-30,,11,11,Change of use from offices (B1) to residential (C3).,,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2013-08-01,full planning permission,,permissioned,,"14 St Cuthberts Street, Bedford",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,13/01217/CPNJ
yes,,2017-09-30,,,,1.84,2019-10-31,,70,70,Demolition of existing buildings and erection of 152 dwellings (70 units to be completed).,,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2015-01-30,full planning permission,,permissioned,,"Former De Montford University site, Lansdowne Road, Bedford",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,13/02417/MAF
yes,,2017-09-30,-4.390703,54.418704,,0.91,2019-10-31,,39,39,Although the outline permission has lapsed the site has been retained in the Register as a new full application (19/02289/MAF) for 39 units was received on the 14/10/19.,,http://opendatacommunities.org/id/unitary-authority/bedford,not owned by a public authority,2016-02-15,outline planning permission,,permissioned,,"North End Farm, 187 Bedford Road, Wilstead",http://bedford-borough.maps.arcgis.com/apps/webappviewer/index.html?id=6979ef7d6dfa46199cd16490135fa791,14/00700/MAO
