Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-31,,,,0.05,2017-12-31,7,7,7,,Hackney,http://opendatacommunities.org/id/london-borough-council/hackney,,2017-01-03,full planning permission,,permissioned,13A Derby Road,2016/4140,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=535599&lat=183882,,,
,,2017-12-31,,,,0.03,2017-12-31,6,6,6,,Hackney,http://opendatacommunities.org/id/london-borough-council/hackney,,2017-04-25,full planning permission,,permissioned,238 Stamford Hill,2017/0873,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=533710&lat=187880,,,
,,2017-12-31,,,,0.29,2017-12-31,5,5,5,,Hackney,http://opendatacommunities.org/id/london-borough-council/hackney,,2016-08-24,full planning permission,,permissioned,Cambridge Court Amhurst Park,2016/2420,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=533343&lat=187966,,,
,,2017-12-31,,,,0.06,2017-12-31,19,19,19,,Hackney,http://opendatacommunities.org/id/london-borough-council/hackney,,2017-03-08,full planning permission,,permissioned,54-54a Clapton Common,2015/4019,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=534286&lat=187601,,,
,,2017-12-31,,,,0.36,2017-12-31,8,8,8,,Hackney,http://opendatacommunities.org/id/london-borough-council/hackney,,2017-03-27,full planning permission,,permissioned,"Stamford Lodge, Amhurst Park",2016/2345,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=533555&lat=187805,,,
,,2017-12-31,,,,0.31,2017-12-31,25,25,25,,Hackney,http://opendatacommunities.org/id/london-borough-council/hackney,,2017-03-10,full planning permission,,permissioned,"Lyttleton House, Well Street",2016/1348,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=535373&lat=184449,,,
,,2017-12-31,,,,0.03,2017-12-31,7,7,7,,Hackney,http://opendatacommunities.org/id/london-borough-council/hackney,,2017-06-20,full planning permission,,permissioned,Land to the R/O 130-134 Richmond Road,2016/3833,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=534094&lat=184429,,,
,,2017-12-31,,,,0.04,2017-12-31,7,7,7,,Hackney,http://opendatacommunities.org/id/london-borough-council/hackney,,2015-01-20,full planning permission,,permissioned,154 Dalston Lane,2014/0610,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=534157&lat=184989,,,
,,2017-12-31,,,,0.05,2017-12-31,9,9,9,,Hackney,http://opendatacommunities.org/id/london-borough-council/hackney,,2014-12-09,full planning permission,,permissioned,34 Englefield Road,2014/3457,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=533107&lat=184424,,,
,,2017-12-31,,,,0.04,2017-12-31,9,9,9,,Hackney,http://opendatacommunities.org/id/london-borough-council/hackney,,2014-05-22,full planning permission,,permissioned,231a Graham Road,2014/0727,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=534875&lat=184895,,,
