Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-15,-0.287414,51.55366,,0.03,2019-12-13,,6,6,,,http://opendatacommunities.org/id/london-borough-council/brent,not owned by a public authority,,,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,not permissioned,"Ground, First and Second Floor, 328-330 High Road, Wembley, HA9 6AZ",BR00003,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-15,-0.287561,51.557265,,0.15,2019-12-13,,40,40,16/4156,,http://opendatacommunities.org/id/london-borough-council/brent,not owned by a public authority,2018-05-24,full planning permission,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"Heron House, 109-115 Wembley Hill Road, Wembley, HA9 8DA",BR00004,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-15,-0.266283,51.542723,,0.6,2019-12-13,,67,67,Most recent permission: 18/4810,,http://opendatacommunities.org/id/london-borough-council/brent,owned by a public authority,2019-06-24,full planning permission,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"Stonebridge Primary School Annexe, Twybridge Way, London, NW10 0ST",BR00005,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-15,-0.278971,51.561992,,0.54,2019-12-13,,227,227,17/4538,,http://opendatacommunities.org/id/london-borough-council/brent,not owned by a public authority,2017-12-19,other,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"1 Olympic Way, Wembley, HA9 0NP",BR00006,https://maps.london.gov.uk/brownfield-site-register,,,
,,2017-12-15,-0.279098,51.55931,,0.49,2019-12-13,,253,253,17/5097,,http://opendatacommunities.org/id/london-borough-council/brent,not owned by a public authority,,full planning permission,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,pending decision,"Olympic Office Centre, 8 Fulton Road, Wembley, HA9 0NU",BR00008,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-15,-0.249061,51.548262,,0.3,2019-12-13,,34,34,13/1098,,http://opendatacommunities.org/id/london-borough-council/brent,not owned by a public authority,2017-02-10,full planning permission,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"205, 205A, 205B and Church Road car park and Building rear of 189-203 Church Road, London, NW10 9EP",BR00009,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-15,-0.274157,51.544644,,0.92,2019-12-13,,439,439,18/3125,,http://opendatacommunities.org/id/london-borough-council/brent,not owned by a public authority,2017-01-11,other,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"Wembley Point, 1 Harrow Road, Wembley, HA9 6DE",BR00010,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-15,-0.227657,51.555848,,0.42,2019-12-13,,7,7,17/0500,,http://opendatacommunities.org/id/london-borough-council/brent,not owned by a public authority,2017-03-30,full planning permission,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"Oman Avenue Garages, Oman Avenue, London",BR00012,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-15,-0.297194,51.540084,,2.58,2019-12-13,,99,99,15/2061,,http://opendatacommunities.org/id/london-borough-council/brent,not owned by a public authority,2017-05-26,full planning permission,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"2 Atlip Road, Wembley, HA0 4LU",BR00013,https://maps.london.gov.uk/brownfield-site-register,,,
,,2017-12-15,-0.247183,51.536409,,0.1,2019-12-13,,12,12,,,http://opendatacommunities.org/id/london-borough-council/brent,not owned by a public authority,,,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,not permissioned,"Land R/O 37-41, High Street, London, NW10",BR00020,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2018-12-14,-0.224388,51.564558,,0.054,2018-12-14,,5,5,17/5243,,http://opendatacommunities.org/id/london-borough-council/brent,not owned by a public authority,2018-02-23,full planning permission,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"348, Dollis Hill Lane, NW2 6HL",BR00021,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-15,-0.218638,51.551443,,0.1,2019-12-13,,9,9,17/1603,,http://opendatacommunities.org/id/london-borough-council/brent,mixed ownership,2017-07-06,full planning permission,https://pa.brent.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"150-152 Walm Lane, London, NW2 4RU",BR00025,https://maps.london.gov.uk/brownfield-site-register,,,
